2025-01-21 00:44:08.667 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-01-21 00:50:58.570 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-01-21 00:50:58.570 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@7ec25216, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7cab1508, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@6a84bc3f, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@258ee7de, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@4930539b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@6d171ce0, org.springframework.test.context.transaction.TransactionalTestExecutionListener@22bd2039, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@705f83a7, org.springframework.test.context.event.EventPublishingTestExecutionListener@3bb8aabc, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@6e1d4137, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@256a1825, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@29a4f594, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@57b75756, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@5327a06e, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@2679311f]
2025-01-21 00:50:58.626 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest], using DelegatingSmartContextLoader
2025-01-21 00:50:58.627 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: no resource found for suffixes {-context.xml}.
2025-01-21 00:50:58.627 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.SurveyResponseControllerTest]: SurveyResponseControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-01-21 00:50:58.628 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-01-21 00:50:58.629 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@7ce4de34, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@67b7c170, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@67440de6, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@889d9e8, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@5246a3b3, org.springframework.test.context.support.DirtiesContextTestExecutionListener@ba354ca, org.springframework.test.context.transaction.TransactionalTestExecutionListener@4c4f4365, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@acf859d, org.springframework.test.context.event.EventPublishingTestExecutionListener@6df3e44c, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@7ce7e83c, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@4a05d8ae, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@3c904f1e, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4eb30d44, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@d56aaa6, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@6972c30a]
2025-01-21 00:50:58.645 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.UserControllerTest], using DelegatingSmartContextLoader
2025-01-21 00:50:58.646 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.UserControllerTest]: no resource found for suffixes {-context.xml}.
2025-01-21 00:50:58.646 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.UserControllerTest]: UserControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-01-21 00:50:58.647 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-01-21 00:50:58.648 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6eb82908, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@4a8df3e2, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3d98d138, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2f2d52ef, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@f2ce6b, org.springframework.test.context.support.DirtiesContextTestExecutionListener@25c53f74, org.springframework.test.context.transaction.TransactionalTestExecutionListener@5e2f3be5, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@1bd0b0e5, org.springframework.test.context.event.EventPublishingTestExecutionListener@dc7b462, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@1f51431, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@26a2f7f9, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@38eb2c50, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@8bffb8b, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@21422231, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@10ee04df]
2025-01-21 00:50:58.791 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.xiaojusurvey.engine.controller.WorkspaceControllerTest], using DelegatingSmartContextLoader
2025-01-21 00:50:58.791 [main] INFO  o.s.t.c.s.AbstractContextLoader [] - Could not detect default resource locations for test class [com.xiaojusurvey.engine.controller.WorkspaceControllerTest]: no resource found for suffixes {-context.xml}.
2025-01-21 00:50:58.792 [main] INFO  o.s.t.c.s.AnnotationConfigContextLoaderUtils [] - Could not detect default configuration classes for test class [com.xiaojusurvey.engine.controller.WorkspaceControllerTest]: WorkspaceControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration.
2025-01-21 00:50:58.793 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener]
2025-01-21 00:50:58.793 [main] INFO  o.s.t.c.s.DefaultTestContextBootstrapper [] - Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@5176d279, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@373f7450, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@d74bac4, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5ff90645, org.springframework.test.context.support.DependencyInjectionTestExecutionListener@387bf2d9, org.springframework.test.context.support.DirtiesContextTestExecutionListener@74aa9c72, org.springframework.test.context.transaction.TransactionalTestExecutionListener@5c20aab9, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@4b7c4456, org.springframework.test.context.event.EventPublishingTestExecutionListener@2c768ada, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@c1fca2a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@5533dc72, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@7c447c76, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@64fc097e, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@1640c151, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@5d5b5fa7]
